,year,country_code,renewable energy share 2000-14,household expenditure 2015,merchandise imports 2000-15,imports of goods and services,industry value added 2000-15,electricity access 2014,urbanization rate,employment ratio,natural resource rents,life expectancy,net migration,women in parliament,internet use
1600,2000 [YR2000],MKD,19.3762666210116,2501.100570841699,2094000000.0,47.213307272186164,1377090615.8306386,95.8359146118164,58.548,36.5219993591309,0.581419134043627,73.24219512195123,,6.7,2.48556631640066
1601,2001 [YR2001],MKD,15.1686713458312,2239.63613663343,1694000000.0,42.27930251631384,1344790120.2017705,96.3661727905273,58.339,37.4500007629395,0.919859673393616,73.455756097561,,6.7,3.46818460849398
1602,2002 [YR2002],MKD,14.6324108729322,2454.9069629923156,1995160000.0,45.23263503505671,1384959527.4334493,96.8891830444336,58.13,36.6839981079102,0.571721420245056,73.64734146341463,-15272.0,17.5,17.33
1603,2003 [YR2003],MKD,17.2920793054615,2559.5567163067244,2306350000.0,43.41295302463025,1544084788.8699408,97.4088516235352,57.921,34.318000793457,0.872829293295913,73.81551219512195,,18.3,19.07
1604,2004 [YR2004],MKD,18.2022152782528,2746.468474013294,2932000000.0,50.16596269044753,1586302095.157155,97.929069519043,57.711,32.7270011901855,2.30696148017638,73.96075609756099,,19.2,24.44
1605,2005 [YR2005],MKD,16.6103746026497,2938.88299067299,3228000000.0,51.033402821230226,1716498844.041689,98.4584579467773,57.527,33.5559997558594,2.06805795860448,74.0889024390244,,19.2,26.45
1606,2006 [YR2006],MKD,17.8653167664653,3044.014627601711,3762715000.0,54.76018396846255,1835747019.0436547,99.0,57.369,34.8919982910156,4.61897755646347,74.20673170731709,,28.3,28.62
1607,2007 [YR2007],MKD,13.4034877553222,3272.0590291481626,5280585000.0,61.976352212052376,1643927384.9913743,99.4386749267578,57.236,35.7789993286133,8.16061112238392,74.3229512195122,-4999.0,29.2,36.3
1608,2008 [YR2008],MKD,14.667520833132,3425.535273551775,6882653000.0,68.34558557689991,1727065965.233972,99.7709503173828,57.129,36.7949981689453,5.51100459094046,74.44639024390244,,31.7,46.04
1609,2009 [YR2009],MKD,18.3977657293523,3309.5860465380388,5072821000.0,54.37145158722885,1828431311.137174,99.9402160644531,57.047,37.8969993591309,2.53744373718452,74.5789512195122,,32.5,51.77
1610,2010 [YR2010],MKD,22.5936003129759,3431.8198965786287,5474485000.0,58.09131572207383,1979524754.0087857,99.99267578125,56.992,38.1319999694824,4.72525512210799,74.72263414634146,,32.5,51.9
1611,2011 [YR2011],MKD,17.8602737475523,3245.30955261266,7027162000.0,66.06769700077125,2391612318.9289293,100.0,56.962,38.2929992675781,5.35643484332869,74.87451219512195,,30.9,56.7
1612,2012 [YR2012],MKD,16.8795919144071,3281.61113230835,6522388000.0,66.84058169756784,2270310795.234936,100.0,56.959,38.1990013122559,3.98903654268114,75.03126829268294,-4999.0,32.5,57.449947312961
1613,2013 [YR2013],MKD,17.9759386329889,3339.933017648522,6619586359.19673,61.46075542299025,2434462488.167651,100.0,56.981,39.6769981384277,2.67159044705586,75.18704878048781,,34.1,65.24
1614,2014 [YR2014],MKD,18.3017946679055,3410.0907397436076,7276729202.36374,64.87507367838509,2643592971.793531,100.0,57.029,40.2290000915527,2.94847259760873,75.34239024390244,,33.3,68.06
1615,2015 [YR2015],MKD,,3533.6335008876476,,65.02615362568072,2873357736.017626,,57.104,41.3089981079102,2.04019070497824,75.49534146341463,,33.3,70.3802
1616,2000 [YR2000],MDG,78.4002452757286,382.7114684240503,1097101401.0,38.00511480186671,1096999725.302591,13.4518814086914,27.121,81.8399963378906,3.91935511610321,58.472804878048784,,8.0,0.196394691006341
1617,2001 [YR2001],MDG,80.0041821328955,381.1697791548699,1117856424.0,32.29216748572868,1179067120.7886305,14.8,27.391,82.0100021362305,3.34585936451476,59.11360975609757,,8.0,0.222511586178292
1618,2002 [YR2002],MDG,83.4775944442347,368.70122108747273,626702560.0,22.573845458918143,934562976.0659022,13.8859128952026,27.663,82.2490005493164,4.26543962911269,59.69917073170732,-5000.0,,0.339720154596142
1619,2003 [YR2003],MDG,80.5949905272639,380.6893245060437,1304408975.0,32.073493707545005,1069976091.2828718,14.0959596633911,27.936,82.4680023193359,6.07522037959971,60.235512195121956,,3.8,0.423252419277809
1620,2004 [YR2004],MDG,79.8562255745243,403.1624327805586,1680007000.0,47.48388760686074,1140051084.9451652,20.3,28.211,83.4369964599609,7.15148041445195,60.72870731707318,,6.9,0.525353654946669
1621,2005 [YR2005],MDG,80.4709752681721,373.3613374588349,1706327700.0,45.55279015611431,1173828840.0411358,14.5216131210327,28.814,84.3730010986328,6.2912947710402,61.18729268292684,,6.9,0.567721802237403
1622,2006 [YR2006],MDG,84.3449708911762,367.97876078551263,1803654000.0,45.768601228962815,1215311521.6449409,14.7450160980225,29.425,83.8430023193359,6.52282537828297,61.62436585365854,,6.9,0.607552238860378
1623,2007 [YR2007],MDG,83.3439587527412,358.5672197867451,2635167000.0,52.06714314201791,1334629120.776986,14.9797267913818,30.043,82.8840026855469,7.46904156251935,62.05300000000001,-5000.0,7.9,0.65
1624,2008 [YR2008],MDG,82.3342574478815,374.9944557513985,3780705000.0,56.90846520407548,1382293913.3230088,15.2249364852905,30.67,83.4440002441406,6.62310496217284,62.48275609756099,,7.9,1.65
1625,2009 [YR2009],MDG,83.1757958709385,364.9982582792264,3198829000.0,51.627285546448434,1274485555.8196807,17.4,31.298,84.8850021362305,7.73933700528185,62.918170731707335,,,1.63
1626,2010 [YR2010],MDG,81.9310734591318,357.6788103833672,2583789929.67866,43.048594273759235,1277645398.2152681,15.7398548126221,31.929,85.6269989013672,6.850760849933,63.36173170731708,,12.5,1.7
1627,2011 [YR2011],MDG,79.191249097127,353.52554235019994,2905410000.0,42.333661899029714,1329049613.6911168,14.3,32.562,85.5999984741211,7.40325833294141,63.807414634146355,,12.5,1.9
1628,2012 [YR2012],MDG,76.7003813890098,355.36744248439896,3094162000.0,43.96676791951646,1452615523.6768584,16.2757720947266,33.196,85.5800018310547,8.34227927892053,64.24665853658537,-5000.0,17.5,2.3
1629,2013 [YR2013],MDG,72.9287230783685,350.0908561084018,3259511000.0,43.33680455546377,1774959399.5779443,12.9,33.832,85.4390029907227,9.35190901434434,64.6739024390244,,17.5,3.0
1630,2014 [YR2014],MDG,73.5642335633695,339.99188998639363,3227416000.0,42.76165683390303,1926004586.6822708,16.8189811706543,34.468,85.2220001220703,11.0124412082354,65.08560975609757,,20.5,3.7
1631,2015 [YR2015],MDG,,343.41657330226803,2794833723.85299,44.52066984232315,2074631747.2494977,,35.105,84.8850021362305,12.8366700900236,65.4827804878049,,20.5,4.173972190007
1632,2000 [YR2000],MWI,82.5279505534218,,532000000.0,35.33498301394857,587626562.7720354,4.8,14.61,72.7060012817383,10.0618234181444,44.079926829268295,,9.3,0.126780944756387
1633,2001 [YR2001],MWI,81.2787343336871,,563000000.0,39.12717732508638,524636650.1025345,5.71614742279053,14.698,73.3649978637695,9.80755984089009,44.458658536585375,,9.3,0.164020725330811
1634,2002 [YR2002],MWI,82.2350197314509,315.17802644415315,695056000.0,26.04020061690656,486308332.7463454,5.99308443069458,14.786,74.0059967041016,5.73560425819428,45.04912195121952,-36820.0,9.3,0.21509472652259
1635,2003 [YR2003],MWI,81.3992673118119,324.671795245561,785861000.0,30.671992890951238,540044941.7818824,6.2,14.875,74.6309967041016,8.61325776513235,45.88031707317074,,9.3,0.278815116302304
1636,2004 [YR2004],MWI,82.3552674431918,334.7790225298659,932518000.0,32.61799238986101,567117047.5885432,6.9,14.964,75.2320022583008,6.35580514217638,46.95734146341464,,14.0,0.347505334967577
1637,2005 [YR2005],MWI,83.8726910786339,337.6007432133561,1165192000.0,39.32682887102903,608109131.2269994,6.81941699981689,15.054,75.7900009155273,6.65687047784829,48.2759268292683,,13.6,0.384489334082782
1638,2006 [YR2006],MWI,83.4830901586719,334.5429355178905,1206696000.0,36.726133274139364,668581422.3003099,7.10636377334595,15.144,76.9339981079102,6.7005520093427,49.8169756097561,,13.6,0.425137489606563
1639,2007 [YR2007],MWI,84.2278206434823,301.12045714165413,1377845000.0,33.132719944283075,760294163.96763,7.40461874008179,15.235,76.3679962158203,7.87264119165349,51.512487804878056,-36820.0,13.0,0.965864736553132
1640,2008 [YR2008],MWI,81.6731727600598,323.04650115791793,2203688000.0,39.3090102751955,824041081.617003,7.71337270736694,15.326,77.2610015869141,8.62354133844434,53.28736585365854,,13.0,0.7
1641,2009 [YR2009],MWI,83.6491914073818,312.08560669742843,2021672000.0,31.654419019698683,977682572.0433422,8.03087615966797,15.427,77.0510025024414,6.87997685259241,55.08236585365854,,20.8,1.07
1642,2010 [YR2010],MWI,79.7349645351709,345.1925977549819,2173038000.0,34.86045202702935,1058903896.5802753,8.7,15.54,76.806999206543,5.76901543442764,56.83624390243903,,20.8,2.26
1643,2011 [YR2011],MWI,79.9486028738798,378.72717520241366,2427696000.0,28.01067403784189,1079533798.5378022,7.6,15.663,76.5500030517578,5.70767069563361,58.50012195121952,,22.3,3.33
1644,2012 [YR2012],MWI,81.1640155733635,416.1277761769017,2359853000.0,41.678164091478145,1073631209.0575987,7.4,15.798,76.2880020141602,8.5943201724047,60.05029268292684,-30000.0,22.3,4.3506
1645,2013 [YR2013],MWI,80.3634216389971,364.77256729909305,2844626000.0,42.60935205564363,1110889081.2289264,9.0,15.944,75.7300033569336,9.61745047129629,61.46600000000001,,22.3,5.05
1646,2014 [YR2014],MWI,80.5784667432966,393.0087732948914,2774368000.0,39.62505750118967,1163047708.1558523,11.9,16.102,75.7289962768555,8.64530063673141,62.72163414634147,,16.7,5.83
1647,2015 [YR2015],MWI,,409.10780546035414,2311614000.0,35.831605473959,1203754772.87558,,16.272,75.6149978637695,9.61011521802032,63.796853658536584,,16.7,9.2981483471244
1648,2000 [YR2000],MYS,6.74350337089375,2774.501066218171,81963000000.0,100.59736083793256,78533246623.82416,96.6865234375,61.977,61.1230010986328,9.79614508274178,72.8677804878049,,10.4,21.3847311644538
1649,2001 [YR2001],MYS,6.47848908138297,2796.584345928363,73866000000.0,92.9621446541059,76567924311.57059,96.9412612915039,62.922,60.4129981994629,8.28884794734113,73.04331707317074,,10.4,26.6959725007084
1650,2002 [YR2002],MYS,5.71659112106869,2844.8615841792966,79869000000.0,91.05090654781165,79775773772.93472,97.1887512207031,63.856,60.0400009155273,7.95984740984622,73.2038292682927,490830.0,10.4,32.3382043389359
1651,2003 [YR2003],MYS,5.41355708719941,3014.648589811048,83300000000.0,87.2516829087158,85671897767.84329,97.4328994750977,64.78,59.6290016174316,9.94992227936755,73.34929268292683,,10.5,34.9711523397291
1652,2004 [YR2004],MYS,5.1690398446463,3247.71023103018,105283379000.0,95.00072777286736,91650682872.3107,97.6775970458984,65.694,59.3629989624023,9.16481468231176,73.48121951219514,,9.1,42.2522656295248
1653,2005 [YR2005],MYS,4.92452503817421,3476.5364154508097,114324421896.472,90.95548384960392,94522350998.10623,97.9267425537109,66.594,59.0610008239746,11.2815418148845,73.60060975609757,,9.1,48.629170245984
1654,2006 [YR2006],MYS,4.99439959587796,3637.703111016709,130441360578.267,90.39198502638313,98593913414.67201,98.1921081542969,67.483,58.7630004882813,12.3522964475334,73.71143902439026,,9.1,51.6379889864403
1655,2007 [YR2007],MYS,4.55770726474789,3944.8468410187356,146170335259.162,86.29753208885683,99372076464.56181,98.4607238769531,68.36,58.4249992370605,11.4615766575342,73.81826829268293,652234.0,10.0,55.7
1656,2008 [YR2008],MYS,4.72913471344058,4212.051993184306,156348367757.641,77.16882708962164,98503221632.36165,98.7389068603516,69.225,57.7459983825684,12.3855377570229,73.92607317073171,,10.8,55.8
1657,2009 [YR2009],MYS,4.23012408097317,4159.541143362116,123756874644.987,71.14224524794741,91931431063.92227,99.3,70.075,57.7050018310547,8.55597469171431,74.03841463414635,,9.9,55.9
1658,2010 [YR2010],MYS,3.8190421365563,4360.929027234359,164622117000.0,71.01459155574275,96395951693.52086,99.3158874511719,70.912,57.7809982299805,8.44976515044475,74.1577804878049,,9.9,56.3
1659,2011 [YR2011],MYS,4.10776273576793,4575.851132599718,187473148000.0,69.68235217985968,98679022694.1107,99.5890045166016,71.735,58.976001739502,9.12792268393608,74.28675609756098,,10.4,61.0
1660,2012 [YR2012],MYS,4.41031044533381,4866.436234090384,196392549000.0,68.54191141115942,103552513116.63716,99.8,72.526,60.0029983520508,8.743757338127,74.42331707317074,450000.0,10.4,65.8
1661,2013 [YR2013],MYS,4.48629968075134,5125.160056442221,205896966000.0,67.09211447330831,107271118561.98195,99.9356918334961,73.284,61.2859992980957,7.89927502247933,74.56751219512196,,10.4,57.05751226
1662,2014 [YR2014],MYS,4.76977388183345,5388.298822297134,208850507000.0,64.51739140651407,113856136102.57364,100.0,74.01,61.4230003356934,7.28909291795417,74.71829268292684,,10.4,63.6654258813225
1663,2015 [YR2015],MYS,,5619.813740423922,176010975000.0,63.25066932611089,119827077706.37358,,74.705,61.3479995727539,4.84036507020005,74.87517073170733,,10.4,71.0640678111957
1664,2000 [YR2000],MDV,2.1264591736296,,389000000.0,,148949222.1034819,83.8,27.706,53.2239990234375,0.00742343669220617,70.05970731707318,,6.0,2.2038729393788
1665,2001 [YR2001],MDV,2.05478343097668,,393000000.0,,165304947.3593947,86.4809646606445,28.859,55.2130012512207,0.00533070815521398,71.00558536585365,,6.0,3.61729064930367
1666,2002 [YR2002],MDV,1.62952243627353,,391720000.0,,174707734.89130992,87.6637878417969,30.042,54.8740005493164,0.0052634799162276,71.92919512195122,-105.0,6.0,5.3477651689359
1667,2003 [YR2003],MDV,1.9700248610959,,470780000.0,,201063504.1502905,88.8432693481445,31.252,56.701000213623,0.00520158465580723,72.80734146341464,,6.0,5.97659284988557
1668,2004 [YR2004],MDV,1.52653367614463,,641817000.0,,263570924.54479778,90.0233001708984,32.49,58.5929985046387,0.00478043976920197,73.61758536585366,,6.0,6.58825487530861
1669,2005 [YR2005],MDV,1.7624377404847,,744865000.0,,290841253.9912867,91.2077789306641,33.75,57.992000579834,0.00500261276869029,74.33234146341465,,12.0,6.86960506696215
1670,2006 [YR2006],MDV,1.4440453146958,,926525000.0,70.96261650159758,320722453.9348732,92.4006195068359,35.034,54.9039993286133,0.00534988217443623,74.9268536585366,,12.0,11.0363527828647
1671,2007 [YR2007],MDV,1.37877747708584,,1096290000.0,93.68203590688039,392988991.4702218,93.6047592163086,36.303,63.382999420166,0.00784563291798305,75.39970731707318,-53.0,12.0,16.3
1672,2008 [YR2008],MDV,1.35598056307039,,1387500000.0,98.43618291215404,430385451.33357364,94.8193969726563,37.553,62.9059982299805,0.00598051906442023,75.75953658536586,,12.0,23.2
1673,2009 [YR2009],MDV,1.26480123536617,,962531000.0,68.86246669453482,317927939.2161461,99.9,38.781,61.2400016784668,0.0057769552999112,76.01865853658538,,6.5,24.8
1674,2010 [YR2010],MDV,1.1641904873274,,1090860000.0,72.87604205747279,331575289.0625,97.2731781005859,39.984,57.9930000305176,0.00998770122601358,76.20048780487807,,6.5,26.53
1675,2011 [YR2011],MDV,1.140590485999,,1465300000.0,93.70735342828056,371810756.990523,98.3838958740234,41.159,65.568000793457,0.010273823764855,76.33751219512195,,6.5,34.0
1676,2012 [YR2012],MDV,1.03951224195542,,1554297000.0,84.86015102611063,374861524.1902328,99.2542724609375,42.303,65.8379974365234,0.0086069959974204,76.46234146341465,-53.0,6.5,38.9301
1677,2013 [YR2013],MDV,1.065391459253,,1733400000.0,85.98672570904401,346483407.33646095,99.7624588012695,43.416,66.0350036621094,0.00621018467442452,76.60260975609756,,6.5,44.1
1678,2014 [YR2014],MDV,0.907876856601989,,1992500000.0,89.07050304685859,391048536.0381051,100.0,44.494,64.0500030517578,0.00610411414160074,76.77282926829268,,5.9,49.28
1679,2015 [YR2015],MDV,,,1896300000.0,80.75306780078428,462663800.5771768,,45.536,65.3330001831055,0.0100592868434532,76.97900000000001,,5.9,54.461955146942
1680,2000 [YR2000],MLI,85.6336062347143,400.5868585477039,806000000.0,32.943984975458015,1419056701.311112,10.3655385971069,28.356,47.1349983215332,3.59315590722531,48.896439024390254,,12.2,0.142545755049184
1681,2001 [YR2001],MLI,85.6500166625539,417.07141365250015,990000000.0,33.88836595041697,1699858126.5121598,10.8,29.075,47.3129997253418,3.10458872442363,49.43524390243903,,12.2,0.185897413256084
1682,2002 [YR2002],MLI,86.1514992981794,396.07342507831396,928000000.0,29.74183755852084,1994092871.8218253,12.7367839813232,29.806,47.5890007019043,5.30946174259928,50.09636585365855,-67110.0,10.2,0.2270455784917
1683,2003 [YR2003],MLI,86.7614703358668,414.0027475718742,1271000000.0,32.85880131025971,1996028730.4679146,13.9154386520386,30.547,49.1020011901855,6.77116152354148,50.859804878048784,,10.2,0.310364443230575
1684,2004 [YR2004],MLI,86.1556799766696,419.1084382112303,1364000000.0,31.634432954492908,2095509136.8919742,15.0946464538574,31.3,47.0789985656738,5.59414280101273,51.70107317073171,,10.2,0.432819639900985
1685,2005 [YR2005],MLI,86.1816230929561,433.2463185681213,1543599000.0,31.136456434394688,2222832363.2867937,16.2783069610596,32.06,48.8580017089844,5.97160832806044,52.57970731707317,,10.2,0.507063135952247
1686,2006 [YR2006],MLI,85.7351361019862,438.3686309197231,1819763000.0,32.547728736082036,2226326078.9154587,16.6,32.832,50.5730018615723,9.65823425227475,53.446804878048795,,10.2,0.729627280833101
1687,2007 [YR2007],MLI,85.2624267484989,448.8299379107294,2184847000.0,32.49763509420304,2269758839.1549373,18.6736354827881,33.612,51.9710006713867,10.169707849846,54.2619268292683,-100823.0,10.2,0.81
1688,2008 [YR2008],MLI,85.0018383952824,468.98170859632495,3338925000.0,38.52020052811539,2305306168.4313154,19.8874530792236,34.403,54.7569999694824,10.1671683617305,54.99514634146342,,10.2,1.57
1689,2009 [YR2009],MLI,86.3605246613682,479.8291575291453,2486281000.0,28.833955749740138,2393151955.191185,21.1100196838379,35.2,57.560001373291,11.604083123523,55.63343902439025,,10.2,1.8
1690,2010 [YR2010],MLI,84.8579137091946,514.2599348879016,3427510000.0,35.14812706291375,2427712169.149789,22.3395862579346,35.996,61.0050010681152,12.2344720298932,56.179804878048785,,10.2,2.0
1691,2011 [YR2011],MLI,84.7165490890356,509.81770411650444,3351539000.0,31.187379866748945,2581935110.165442,23.5744018554688,36.789,61.3289985656738,13.1972739104482,56.654682926829274,,10.2,2.2
1692,2012 [YR2012],MLI,85.1375739041968,500.8342286245275,3523809710.35812,31.26425454476761,2340048854.892722,25.6,37.579,61.4230003356934,16.6211974290066,57.095,-302449.0,10.2,2.8
1693,2013 [YR2013],MLI,84.7262140727463,499.3896004001692,3807141122.17634,33.727412095438645,2427927736.6493325,26.0527839660645,38.363,61.2369995117188,14.0543548689273,57.535195121951226,,10.2,3.5
1694,2014 [YR2014],MLI,83.5612897679073,521.6721175142808,3913918469.3021,32.019286539037815,2737655314.3566127,27.293140411377,39.143,60.617000579834,11.4044329291596,57.98626829268293,,9.5,7.0
1695,2015 [YR2015],MLI,,536.1513225342126,3800321244.39936,29.695723627601446,2722041626.560722,,39.916,60.7840003967285,12.49653102511,58.457219512195124,,8.8,10.33692498389
1696,2000 [YR2000],MLT,0.0,11123.346452668564,3413484677.0,126.5284761883092,,100.0,92.368,46.7509994506836,0.0,78.2,,9.2,13.1137087111024
1697,2001 [YR2001],MLT,0.0,11305.66704817284,2531134707.0,110.16273590099313,,100.0,92.641,46.9049987792969,0.0,78.84390243902439,,9.2,17.8778483243348
1698,2002 [YR2002],MLT,0.0873081686107042,11099.939106544887,2646320993.0,107.22789833657014,,100.0,92.905,46.5579986572266,0.0,78.73902439024391,5760.0,9.2,28.92
1699,2003 [YR2003],MLT,0.098418947234745,11529.946508053174,3227395193.0,106.8513149936388,,100.0,93.16,45.8699989318848,0.0,78.54634146341465,,7.7,31.64
1700,2004 [YR2004],MLT,0.119495411493928,11672.270425928617,3640656191.0,104.79331032215646,,100.0,93.407,44.6139984130859,0.0,79.25365853658539,,9.2,34.62
1701,2005 [YR2005],MLT,0.181221953745254,11933.957389284638,3680701521.0537,106.81628128585596,,100.0,93.645,45.1570014953613,0.0,79.30000000000001,,9.2,41.24
1702,2006 [YR2006],MLT,0.213177333796044,12226.496118363624,4307052213.9508,126.83017396632073,,100.0,93.875,45.132999420166,0.0,79.43902439024392,,9.2,40.41
1703,2007 [YR2007],MLT,0.265276992270609,12264.040160400362,4801479100.7495,128.9726443768997,,100.0,94.092,45.8269996643066,0.0,79.79268292682927,13525.0,9.2,46.9
1704,2008 [YR2008],MLT,0.250047555902308,12143.736558242663,5300216485.9904,148.72485192618336,,100.0,94.295,46.0730018615723,0.0,79.63658536585366,,8.7,50.08
1705,2009 [YR2009],MLT,0.263477392168127,12276.02062403576,4477648914.2264,149.23924021763918,,100.0,94.486,45.4869995117188,0.0,80.24146341463415,,8.7,58.86
1706,2010 [YR2010],MLT,1.38821383575907,12189.988328619003,5062059943.3296,154.1662247139935,1541589403.97351,100.0,94.665,45.8969993591309,0.0,81.39756097560976,,8.7,63.0
1707,2011 [YR2011],MLT,2.01429831111474,12524.895507049201,6292504755.168,158.24691711428528,,100.0,94.833,46.726001739502,0.0,80.74634146341464,,8.7,68.0198237885462
1708,2012 [YR2012],MLT,2.60314302120705,12378.751029810128,6597961920.0,161.11291040737598,,100.0,94.991,47.5509986877441,0.0,80.74634146341464,6252.0,8.7,68.1998742928975
1709,2013 [YR2013],MLT,2.5855692388003,12551.083060246861,6142462500.0,151.4193614065494,,100.0,95.139,48.523998260498,0.0,81.74634146341464,,14.3,68.9138
1710,2014 [YR2014],MLT,3.9521731718218,12780.882405538783,6817862000.0,137.33512355826326,,100.0,95.277,49.2280006408691,0.0,81.94634146341464,,14.3,73.17
1711,2015 [YR2015],MLT,,13305.853806893614,5791146200.0,136.15811070682352,,,95.407,49.4889984130859,0.0,81.94634146341464,,12.9,76.184
1712,2000 [YR2000],MHL,0.0,,54724000.0,,,68.1136932373047,68.358,,0.0,65.23902439024391,,3.0,1.53427179624871
1713,2001 [YR2001],MHL,0.0,,56000000.0,,,69.6585388183594,68.674,,0.0,,,3.0,1.7066140776699
1714,2002 [YR2002],MHL,0.0,,67520000.0,,,71.1961517333984,68.987,,0.0,,,3.0,2.33544457522934
1715,2003 [YR2003],MHL,0.0,,75235000.0,,,72.7304077148438,69.296,,0.0,,,3.0,2.5697503671072
1716,2004 [YR2004],MHL,0.0,,83832000.0,,,74.2652282714844,69.6,,0.0,,,3.0,3.59977681383754
1717,2005 [YR2005],MHL,0.0,,94000000.0,,,75.8044891357422,69.901,,0.0,,,3.0,3.8787023977433
1718,2006 [YR2006],MHL,0.0,,91000000.0,,20535607.714095302,77.3521118164063,70.197,,0.0,,,3.0,3.79559021427832
1719,2007 [YR2007],MHL,0.0,,100000000.0,,19981575.8372766,72.3,70.49,,0.0,,,3.0,3.95
1720,2008 [YR2008],MHL,0.0,,100000000.0,,20649283.259746753,80.4804611206055,70.778,,0.0,,,3.0,4.6
1721,2009 [YR2009],MHL,0.0,,105000000.0,,19180625.624791738,82.0586318969727,71.062,,0.0,,,3.0,5.6
1722,2010 [YR2010],MHL,0.0,,150000000.0,,18255000.0,83.6438064575195,71.343,,0.0,,,3.0,7.0
1723,2011 [YR2011],MHL,0.0,,130000000.0,,18400104.23608797,89.919606785433,71.619,,0.0,,,3.0,10.0
1724,2012 [YR2012],MHL,0.257400257400257,,140000000.0,,18924253.686271247,86.8281478881836,71.891,,0.0,,,3.0,12.5
1725,2013 [YR2013],MHL,0.239234449760766,,147000000.0,,20426494.397700768,88.4238204956055,72.159,,0.0,,,3.0,14.0
1726,2014 [YR2014],MHL,0.234741784037559,,136000000.0,,17012426.170443192,90.0197906494141,72.424,,0.0,,,3.0,16.8
1727,2015 [YR2015],MHL,,,139000000.0,,16744648.658780407,,72.684,,0.0,,,9.1,19.282441803511
1728,2000 [YR2000],MRT,44.4105096550818,570.2327906705019,454201806.0,45.3032002796044,986109841.3040607,17.2620582580566,49.244,37.476001739502,12.4827645349454,60.01739024390245,,3.8,0.192031462434805
1729,2001 [YR2001],MRT,44.1799684620357,554.3252062329732,465243715.0,46.629967677111786,1006411607.9714177,22.2,50.043,39.5330009460449,12.9410439595457,60.105073170731714,,,0.261448551967195
1730,2002 [YR2002],MRT,42.1337699898425,559.3710734466791,431174074.0,42.26719547143556,935103091.295058,20.1332664489746,50.832,38.632999420166,11.8645043380961,60.20443902439025,30000.0,,0.363229414608579
1731,2003 [YR2003],MRT,40.1650902789596,567.6108893693694,542075092.0,46.81229482974038,955006436.8982933,21.5619029998779,51.61,40.5620002746582,13.0650504744085,60.32543902439025,,3.7,0.424004895843197
1732,2004 [YR2004],MRT,38.5901036513864,555.6057472113675,923373457.0,66.60891975384556,1078920861.2601833,22.9910926818848,52.375,42.1069984436035,14.0808203818355,60.47509756097561,,3.7,0.481470438230954
1733,2005 [YR2005],MRT,38.7683466746062,570.3388138127887,1428000000.0,82.48062175879951,1257539824.9108164,18.2,53.127,41.673999786377,25.9498377565171,60.66036585365855,,,0.669966474877597
1734,2006 [YR2006],MRT,39.1207221335371,577.2469213315803,1167000000.0,51.741045000437715,1948349023.8436885,25.8667259216309,53.866,41.0880012512207,35.8380826631617,60.88375609756098,,17.9,0.97966125273203
1735,2007 [YR2007],MRT,35.62921177412,592.2028544839449,1432000000.0,58.13393990631004,1712328059.785584,27.3200263977051,54.592,40.5730018615723,52.5044136542932,61.13973170731708,-20000.0,22.1,1.43361319586788
1736,2008 [YR2008],MRT,35.7953578280908,618.0514696860754,1941200000.0,67.04050888921059,1735397544.256736,30.0,55.303,39.390998840332,54.0744695260579,61.41773170731708,,22.1,1.87
1737,2009 [YR2009],MRT,33.4255748715028,616.2621701351978,1497800000.0,56.759608331870226,1668216118.2128484,30.2563743591309,56.0,40.8359985351563,31.1406184082396,61.71073170731708,,22.1,2.28
1738,2010 [YR2010],MRT,33.9988100676295,618.0319324025372,1935300000.0,61.175510417428434,1694601191.64811,31.7359218597412,56.682,41.9949989318848,48.7646837420208,62.00617073170732,,22.1,4.0
1739,2011 [YR2011],MRT,33.2825908153162,617.9359674965046,2467430000.0,62.48701245496102,1757248720.8497884,33.2207183837891,57.348,42.0019989013672,47.9657078249436,62.29248780487806,,22.1,4.5
1740,2012 [YR2012],MRT,31.8425638241682,651.633134754443,3129000000.0,79.46993449099212,1810787197.37995,34.7090148925781,58.0,42.3779983520508,38.687611295525,62.56017073170733,-20000.0,22.1,5.0
1741,2013 [YR2013],MRT,32.65813950864,647.6617454837564,3044000000.0,72.04079273873211,2010404891.1363049,36.1990623474121,58.636,42.3730010986328,41.0667141389145,62.802707317073164,,22.1,6.2
1742,2014 [YR2014],MRT,32.5798492247746,648.1987757583178,2646300000.0,65.77791495232637,2136433066.4935415,38.8,59.255,42.3730010986328,31.7974644501515,63.01658536585368,,25.2,10.7
1743,2015 [YR2015],MRT,,642.3213376872415,1948000230.22749,72.26030373791151,2115617967.1007228,,59.859,41.9630012512207,,63.20282926829269,,25.2,15.199126690825
1744,2000 [YR2000],MUS,20.4213817265568,3770.2482192608627,2093000000.0,61.944344461731426,1773042112.6985617,99.0,42.67,54.6829986572266,0.0119784465200021,71.66341463414635,,5.7,7.28153511499385
1745,2001 [YR2001],MUS,20.0759593977869,3860.6027066662855,1986580000.0,62.533777697286105,1859546188.6473017,99.1280746459961,42.46,56.0130004882813,0.0118813988137812,71.7658536585366,,5.7,8.78090401892036
1746,2002 [YR2002],MUS,17.9332713272714,3959.988058387091,2159140000.0,58.782702764194426,1843874787.2229297,99.4,42.25,55.2760009765625,0.0114234427786927,71.96585365853659,-19372.0,5.7,10.252624671916
